6/17/2022 15:15,30 JUN 22 3630 P,200,52.3,CBOE,56.80x57.60,-0.39,28.87%,3674.84
6/17/2022 15:15,16 SEP 22 3685 P,74,194,CBOE,193.30x196.80,-0.45,28.44%,3674.84
6/17/2022 15:15,16 SEP 22 3685 C,74,192,CBOE,189.30x192.20,0.55,24.54%,3674.84
6/17/2022 15:14,21 JUN 22 3920 C,97,0.05,CBOE,.00x.10,0,21.32%,3674.84
6/17/2022 15:14,16 SEP 22 3685 C,56,192,CBOE,189.00x191.60,0.55,24.49%,3674.84
6/17/2022 15:14,16 SEP 22 3685 P,56,194,CBOE,194.10x195.90,-0.45,28.45%,3674.84
6/17/2022 15:14,30 JUN 22 3630 P,150,52.3,CBOE,56.80x57.60,-0.39,28.87%,3674.84
6/17/2022 15:14,30 JUN 22 3630 P,100,52.3,CBOE,56.90x57.70,-0.39,28.91%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,300,0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,"2,000",0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,400,0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,100,0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,500,0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,200,0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,"1,000",0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:14,21 JUN 22 3350 P,200,0.25,CBOE,.20x.30,-0.01,35.36%,3674.84
6/17/2022 15:13,15 JUL 22 3400 P,60,33.75,CBOE,33.50x34.20,-0.18,33.33%,3674.84
6/17/2022 15:13,15 JUL 22 3525 P,60,58,CBOE,57.80x58.70,-0.28,30.85%,3674.84
6/17/2022 15:13,15 JUL 22 3525 P,60,58,CBOE,57.80x58.70,-0.28,30.85%,3674.84
6/17/2022 15:13,15 JUL 22 3525 P,60,58,CBOE,57.80x58.70,-0.28,30.85%,3674.84
6/17/2022 15:13,15 JUL 22 3525 P,60,58,CBOE,57.80x58.70,-0.28,30.85%,3674.84
6/17/2022 15:13,15 JUL 22 3400 P,60,33.75,CBOE,33.50x34.20,-0.18,33.33%,3674.84
6/17/2022 15:13,15 JUL 22 3400 P,60,33.75,CBOE,33.50x34.20,-0.18,33.33%,3674.84
6/17/2022 15:13,15 JUL 22 3400 P,60,33.75,CBOE,33.50x34.20,-0.18,33.33%,3674.84
6/17/2022 15:13,15 JUL 22 3525 P,60,58,CBOE,57.80x58.70,-0.28,30.85%,3674.84
6/17/2022 15:13,15 JUL 22 3400 P,60,33.75,CBOE,33.50x34.20,-0.18,33.33%,3674.84
6/17/2022 15:13,21 JUN 22 3300 P,58,0.1,CBOE,.10x.15,0,36.78%,3674.84
6/17/2022 15:13,16 DEC 22 3400 P,"1,300",162,CBOE,161.30x162.90,-0.29,30.78%,3674.84
6/17/2022 15:13,21 JUN 22 3200 P,134,0.1,CBOE,.05x.15,0,46.23%,3674.84
6/17/2022 15:13,21 JUN 22 3200 P,116,0.1,CBOE,.05x.10,0,46.23%,3674.84
6/17/2022 15:13,21 JUN 22 3200 P,154,0.1,CBOE,.05x.10,0,46.23%,3674.84
6/17/2022 15:13,21 JUN 22 3000 P,"1,000",0.05,CBOE,.00x.05,0,61.94%,3674.84
6/17/2022 15:13,21 JUN 22 3595 P,75,8.1,CBOE,8.10x8.20,-0.17,22.79%,3674.84
6/17/2022 15:13,21 JUN 22 3800 C,100,1.9,CBOE,1.80x2.00,0.06,19.98%,3674.84
6/17/2022 15:13,30 JUN 22 4100 C,60,1.3,CBOE,1.30x1.45,0.02,27.30%,3674.84
6/17/2022 15:13,22 JUN 22 3300 P,249,0.45,CBOE,.40x.45,-0.01,38.75%,3674.84
6/17/2022 15:12,15 JUL 22 4390 C,50,0.9,CBOE,.90x.95,0.01,26.71%,3674.84
6/17/2022 15:12,21 JUN 22 3350 P,75,0.2,CBOE,.20x.25,0,34.48%,3674.84
6/17/2022 15:11,21 JUN 22 3000 P,990,0.05,CBOE,.00x.05,0,61.93%,3674.84
6/17/2022 15:11,15 JUL 22 3945 C,89,20.3,CBOE,20.10x20.60,0.16,24.17%,3674.84
6/17/2022 15:11,21 JUN 22 3910 C,100,0.1,CBOE,.10x.15,0,21.99%,3674.84
6/17/2022 15:10,23 JUN 22 3470 P,70,5.5,CBOE,5.30x5.50,-0.08,32.43%,3674.84
6/17/2022 15:10,21 JUN 22 3910 C,118,0.1,CBOE,.05x.10,0,21.99%,3674.84
6/17/2022 15:10,21 JUN 22 3775 C,50,4.6,CBOE,4.40x4.70,0.12,21.05%,3674.84
6/17/2022 15:09,21 JUN 22 3350 P,61,0.2,CBOE,.15x.20,0,34.48%,3674.84
6/17/2022 15:09,21 JUN 22 3350 P,111,0.2,CBOE,.20x.25,0,34.48%,3674.84
6/17/2022 15:09,24 JUN 22 3200 P,"2,000",1,CBOE,.95x1.05,-0.01,45.31%,3674.84
6/17/2022 15:09,21 JUN 22 3850 C,50,0.55,CBOE,.55x.60,0.02,21.07%,3674.84
6/17/2022 15:09,21 JUN 22 3475 P,50,0.85,CBOE,.80x.90,-0.02,26.89%,3674.84
6/17/2022 15:09,21 JUN 22 3300 P,94,0.15,CBOE,.10x.15,0,38.27%,3674.84
6/17/2022 15:09,22 JUN 22 3800 C,"3,000",7,CBOE,6.70x7.00,0.13,24.86%,3674.84
6/17/2022 15:08,21 JUN 22 3480 P,50,0.9,CBOE,.85x.95,-0.02,26.55%,3674.84
6/17/2022 15:08,22 JUN 22 3900 C,84,0.95,CBOE,.85x.95,0.02,25.18%,3674.84
6/17/2022 15:08,15 JUL 22 4925 C,163,0.1,CBOE,.05x.10,0,33.59%,3674.84
6/17/2022 15:08,15 JUL 22 4925 C,170,0.1,CBOE,.05x.10,0,33.59%,3674.84
6/17/2022 15:08,15 JUL 22 4050 C,50,9.14,CBOE,9.00x9.40,0.08,24.19%,3674.84
6/17/2022 15:08,15 JUL 22 4050 C,50,9.14,CBOE,9.00x9.40,0.08,24.19%,3674.84
6/17/2022 15:08,15 JUL 22 3750 C,50,76.6,CBOE,77.60x78.60,0.42,26.14%,3674.84
6/17/2022 15:08,15 JUL 22 4050 C,100,9.14,CBOE,9.00x9.40,0.08,24.19%,3674.84
6/17/2022 15:08,15 JUL 22 4050 C,100,9.14,CBOE,9.00x9.40,0.08,24.19%,3674.84
6/17/2022 15:08,15 JUL 22 4050 C,200,9.14,CBOE,9.00x9.40,0.08,24.19%,3674.84
6/17/2022 15:08,15 JUL 22 3750 C,100,76.6,CBOE,77.60x78.60,0.42,26.14%,3674.84
6/17/2022 15:08,15 JUL 22 3750 C,100,76.6,CBOE,77.60x78.60,0.42,26.14%,3674.84
6/17/2022 15:08,15 JUL 22 3750 C,200,76.6,CBOE,77.60x78.60,0.42,26.14%,3674.84
6/17/2022 15:08,16 SEP 22 3680 P,66,192,CBOE,189.40x191.00,-0.45,28.37%,3674.84
6/17/2022 15:08,16 SEP 22 3680 C,66,194,CBOE,195.50x197.20,0.55,24.68%,3674.84
6/17/2022 15:08,15 JUL 22 3750 C,50,76.6,CBOE,77.70x78.60,0.42,26.16%,3674.84
6/17/2022 15:08,21 JUN 22 3340 P,59,0.15,CBOE,.15x.25,0,34.40%,3674.84
6/17/2022 15:08,21 JUN 22 3320 P,50,0.15,CBOE,.10x.15,0,36.33%,3674.84
6/17/2022 15:08,21 JUN 22 3330 P,50,0.15,CBOE,.10x.15,0,35.36%,3674.84
6/17/2022 15:08,21 JUN 22 3550 P,64,3.2,CBOE,3.10x3.20,-0.08,23.68%,3674.84
6/17/2022 15:08,21 JUN 22 3300 P,50,0.1,CBOE,.05x.15,0,36.77%,3674.84
6/17/2022 15:08,21 JUN 22 3340 P,72,0.15,CBOE,.10x.15,0,34.40%,3674.84
6/17/2022 15:07,21 JUN 22 3350 P,80,0.15,CBOE,.15x.25,0,33.43%,3674.84
6/17/2022 15:07,21 JUN 22 3375 P,110,0.25,CBOE,.15x.30,-0.01,32.81%,3674.84
6/17/2022 15:07,21 JUN 22 3550 P,64,3.2,CBOE,3.10x3.30,-0.08,23.68%,3674.84
6/17/2022 15:07,30 JUN 22 3450 P,75,16.9,CBOE,16.80x17.00,-0.14,32.81%,3674.84
6/17/2022 15:07,21 JUN 22 3350 P,70,0.15,CBOE,.15x.20,0,33.43%,3674.84
6/17/2022 15:06,23 JUN 22 3100 P,124,0.45,CBOE,.45x.50,-0.01,53.11%,3674.84
6/17/2022 15:06,21 JUN 22 3330 P,61,0.15,CBOE,.10x.20,0,35.36%,3674.84
6/17/2022 15:06,24 JUN 22 4000 C,51,0.8,CBOE,.75x.85,0.02,28.01%,3674.84
6/17/2022 15:06,23 JUN 22 3100 P,122,0.45,CBOE,.30x.45,-0.01,53.11%,3674.84
6/17/2022 15:06,23 JUN 22 3100 P,87,0.45,CBOE,.30x.45,-0.01,53.11%,3674.84
6/17/2022 15:06,23 JUN 22 3100 P,300,0.45,CBOE,.30x.45,-0.01,53.11%,3674.84
6/17/2022 15:06,23 JUN 22 3100 P,86,0.45,CBOE,.30x.45,-0.01,53.11%,3674.84
6/17/2022 15:06,24 JUN 22 2750 P,52,0.1,CBOE,.05x.15,0,69.01%,3674.84
6/17/2022 15:06,24 JUN 22 2750 P,77,0.1,CBOE,.05x.10,0,69.01%,3674.84
6/17/2022 15:06,24 JUN 22 2750 P,147,0.1,CBOE,.05x.10,0,69.01%,3674.84
6/17/2022 15:06,21 JUN 22 3350 P,55,0.15,CBOE,.15x.20,0,33.43%,3674.84
6/17/2022 15:06,21 JUN 22 3850 C,50,0.65,CBOE,.55x.65,0.02,21.60%,3674.84
6/17/2022 15:06,21 JUN 22 3550 P,50,3.1,CBOE,2.95x3.10,-0.08,23.50%,3674.84
6/17/2022 15:06,21 JUN 22 3550 P,65,3.1,CBOE,2.95x3.10,-0.08,23.50%,3674.84
6/17/2022 15:06,21 JUN 22 3550 P,65,3,CBOE,2.90x3.00,-0.07,23.31%,3674.84
6/17/2022 15:06,21 JUN 22 3870 C,100,0.35,CBOE,.30x.40,0.01,21.66%,3674.84
6/17/2022 15:05,23 JUN 22 3350 P,142,1.6,CBOE,1.50x1.60,-0.02,37.17%,3674.77
6/17/2022 15:05,23 JUN 22 3350 P,58,1.6,CBOE,1.50x1.60,-0.02,37.17%,3674.77
6/17/2022 15:05,21 JUN 22 3300 P,78,0.1,CBOE,.05x.15,0,36.75%,3674.77
6/17/2022 15:05,24 JUN 22 3100 P,110,0.6,CBOE,.50x.65,-0.01,50.88%,3674.77
6/17/2022 15:05,24 JUN 22 3100 P,122,0.6,CBOE,.50x.65,-0.01,50.88%,3674.77
6/17/2022 15:05,19 AUG 22 4100 C,50,24,CBOE,23.80x24.00,0.14,22.24%,3674.77
6/17/2022 15:05,21 JUN 22 3440 P,99,0.45,CBOE,.40x.45,-0.01,28.25%,3674.77
6/17/2022 15:04,24 JUN 22 3750 C,57,29.2,CBOE,28.80x29.30,0.32,28.50%,3674.63
6/17/2022 15:04,22 JUN 22 3300 P,108,0.4,CBOE,.35x.45,-0.01,38.16%,3674.63
6/17/2022 15:04,22 JUN 22 3300 P,50,0.4,CBOE,.40x.45,-0.01,38.16%,3674.63
6/17/2022 15:04,22 JUN 22 3300 P,50,0.4,CBOE,.40x.45,-0.01,38.16%,3674.63
6/17/2022 15:04,15 JUL 22 3680 P,97,111.47,CBOE,110.60x111.90,-0.48,28.34%,3674.63
6/17/2022 15:04,15 JUL 22 3680 P,96,111.47,CBOE,110.60x111.90,-0.48,28.34%,3674.63
6/17/2022 15:04,15 JUL 22 3900 P,225,253.57,CBOE,247.60x249.70,-0.77,26.96%,3674.63
6/17/2022 15:04,15 JUL 22 3935 C,225,23.1,CBOE,22.10x22.60,0.17,24.49%,3674.63
6/17/2022 15:04,15 JUL 22 3685 C,97,104.6,CBOE,107.90x109.40,0.52,26.62%,3674.63
6/17/2022 15:04,15 JUL 22 3685 C,96,104.6,CBOE,107.90x109.40,0.52,26.62%,3674.63
6/17/2022 15:04,15 JUL 22 3935 C,225,23.1,CBOE,22.10x22.60,0.17,24.49%,3674.63
6/17/2022 15:04,15 JUL 22 3900 P,225,253.57,CBOE,247.60x249.70,-0.77,26.96%,3674.63
6/17/2022 15:04,22 JUN 22 3300 P,50,0.4,CBOE,.40x.45,-0.01,38.16%,3674.63
6/17/2022 15:03,21 JUN 22 3000 P,300,0.05,CBOE,.00x.10,0,61.86%,3674.45
6/17/2022 15:03,21 JUN 22 3000 P,338,0.05,CBOE,.00x.10,0,61.86%,3674.45
6/17/2022 15:03,21 JUN 22 3000 P,662,0.05,CBOE,.05x.10,0,61.86%,3674.45
6/17/2022 15:03,24 JUN 22 3470 P,64,7.8,CBOE,7.80x7.90,-0.1,32.86%,3674.45
6/17/2022 15:03,24 JUN 22 3470 P,53,7.8,CBOE,7.60x7.90,-0.1,32.86%,3674.45
6/17/2022 15:03,27 JUN 22 4050 C,150,0.75,CBOE,.70x.80,0.01,26.08%,3674.45
6/17/2022 15:03,27 JUN 22 4050 C,200,0.75,CBOE,.70x.80,0.01,26.08%,3674.45
6/17/2022 15:03,27 JUN 22 4050 C,100,0.75,CBOE,.70x.80,0.01,26.08%,3674.45
6/17/2022 15:03,27 JUN 22 4050 C,50,0.75,CBOE,.70x.80,0.01,26.08%,3674.45
6/17/2022 15:03,21 JUN 22 3330 P,85,0.15,CBOE,.10x.20,0,35.32%,3674.45
6/17/2022 15:03,23 JUN 22 3460 P,74,4.9,CBOE,4.70x4.90,-0.07,32.68%,3674.45
6/17/2022 15:03,22 JUN 22 3475 P,50,2.8,CBOE,2.80x2.95,-0.05,29.81%,3674.45
6/17/2022 15:03,22 JUN 22 3475 P,178,2.8,CBOE,2.75x2.80,-0.05,29.81%,3674.45
6/17/2022 15:03,16 SEP 22 3680 C,60,191.4,CBOE,192.20x193.80,0.55,24.26%,3674.45
6/17/2022 15:03,15 JUL 22 3400 P,150,33.8,CBOE,33.50x34.10,-0.18,33.32%,3674.45
6/17/2022 15:03,16 SEP 22 3680 P,60,193.4,CBOE,192.10x193.40,-0.45,28.68%,3674.45
6/17/2022 15:03,16 SEP 22 3680 P,120,193.4,CBOE,192.10x193.40,-0.45,28.68%,3674.45
6/17/2022 15:03,16 SEP 22 3680 C,120,191.4,CBOE,192.20x193.80,0.55,24.26%,3674.45
6/17/2022 15:03,15 JUL 22 3800 C,100,54.4,CBOE,55.60x56.30,0.34,25.05%,3674.45
6/17/2022 15:03,15 JUL 22 3800 C,200,54.4,CBOE,55.60x56.30,0.34,25.05%,3674.45
6/17/2022 15:03,15 JUL 22 3400 P,300,33.8,CBOE,33.50x34.10,-0.18,33.32%,3674.45
6/17/2022 15:03,16 SEP 22 3680 P,60,193.4,CBOE,192.10x193.40,-0.45,28.68%,3674.45
6/17/2022 15:03,16 SEP 22 3680 P,120,193.4,CBOE,192.10x193.40,-0.45,28.68%,3674.45
6/17/2022 15:03,16 SEP 22 3680 P,120,193.4,CBOE,192.10x193.40,-0.45,28.68%,3674.45
6/17/2022 15:03,16 SEP 22 3680 P,60,193.4,CBOE,192.10x193.40,-0.45,28.68%,3674.45
6/17/2022 15:03,16 SEP 22 3680 C,60,191.4,CBOE,192.20x193.80,0.55,24.26%,3674.45
6/17/2022 15:03,16 SEP 22 3680 C,120,191.4,CBOE,192.20x193.80,0.55,24.26%,3674.45
6/17/2022 15:03,16 SEP 22 3680 C,120,191.4,CBOE,192.20x193.80,0.55,24.26%,3674.45
6/17/2022 15:03,16 SEP 22 3680 C,60,191.4,CBOE,192.20x193.80,0.55,24.26%,3674.45
6/17/2022 15:03,15 JUL 22 3800 C,100,54.4,CBOE,55.60x56.30,0.34,25.05%,3674.45
6/17/2022 15:03,15 JUL 22 3800 C,200,54.4,CBOE,55.60x56.30,0.34,25.05%,3674.45
6/17/2022 15:03,15 JUL 22 3800 C,200,54.4,CBOE,55.60x56.30,0.34,25.05%,3674.45
6/17/2022 15:03,15 JUL 22 3800 C,100,54.4,CBOE,55.60x56.30,0.34,25.05%,3674.45
6/17/2022 15:03,15 JUL 22 3400 P,150,33.8,CBOE,33.50x34.10,-0.18,33.32%,3674.45
6/17/2022 15:03,15 JUL 22 3400 P,300,33.8,CBOE,33.50x34.10,-0.18,33.32%,3674.45
6/17/2022 15:03,15 JUL 22 3400 P,300,33.8,CBOE,33.50x34.10,-0.18,33.32%,3674.45
6/17/2022 15:03,15 JUL 22 3400 P,150,33.8,CBOE,33.50x34.10,-0.18,33.32%,3674.45
6/17/2022 15:02,30 JUN 22 3550 P,203,33.9,CBOE,33.80x34.30,-0.26,30.58%,3674.45
6/17/2022 15:02,21 JUN 22 3000 P,112,0.05,CBOE,.00x.05,0,61.85%,3674.45
6/17/2022 15:02,21 JUN 22 3000 P,500,0.05,CBOE,.00x.05,0,61.85%,3674.45
6/17/2022 15:02,30 JUN 22 2900 P,50,1.2,CBOE,1.15x1.30,-0.01,54.65%,3674.45
6/17/2022 15:02,24 JUN 22 3240 P,65,1.3,CBOE,1.25x1.35,-0.02,43.31%,3674.45
6/17/2022 15:02,23 JUN 22 3300 P,56,1.2,CBOE,1.10x1.25,-0.02,40.35%,3674.45
6/17/2022 15:02,24 JUN 22 3000 P,70,0.4,CBOE,.35x.45,0,56.83%,3674.45
6/17/2022 15:02,24 JUN 22 3300 P,121,1.85,CBOE,1.80x1.85,-0.02,39.99%,3674.45
6/17/2022 15:02,24 JUN 22 3200 P,70,1,CBOE,.95x1.05,-0.01,45.26%,3674.45
6/17/2022 15:02,24 JUN 22 3225 P,67,1.15,CBOE,1.10x1.15,-0.01,43.89%,3674.45
6/17/2022 15:02,24 JUN 22 3300 P,90,1.85,CBOE,1.80x1.85,-0.02,39.99%,3674.45
6/17/2022 15:02,21 JUN 22 3400 P,100,0.35,CBOE,.25x.35,-0.01,31.48%,3674.45
6/17/2022 15:01,23 JUN 22 3350 P,111,1.65,CBOE,1.50x1.75,-0.02,37.32%,3674.45
6/17/2022 15:01,24 JUN 22 3050 P,110,0.45,CBOE,.40x.50,-0.01,53.35%,3674.45
6/17/2022 15:01,30 JUN 22 3250 P,"9,000",5.3,CBOE,5.30x5.50,-0.05,39.78%,3674.45
6/17/2022 15:00,19 AUG 22 2600 P,"1,240",10.29,CBOE,10.40x10.70,-0.03,48.97%,3673.6
6/17/2022 15:00,15 JUL 22 2800 P,"1,320",4.03,CBOE,4.00x4.20,-0.02,50.45%,3673.6
6/17/2022 15:00,16 SEP 22 2500 P,360,14.76,CBOE,14.80x15.10,-0.04,48.00%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 2600 P,155,10.29,CBOE,10.40x10.70,-0.03,48.97%,3673.6
6/17/2022 15:00,15 JUL 22 2800 P,165,4.03,CBOE,4.00x4.20,-0.02,50.45%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 2600 P,155,10.29,CBOE,10.40x10.70,-0.03,48.97%,3673.6
6/17/2022 15:00,19 AUG 22 2600 P,155,10.29,CBOE,10.40x10.70,-0.03,48.97%,3673.6
6/17/2022 15:00,19 AUG 22 2600 P,155,10.29,CBOE,10.40x10.70,-0.03,48.97%,3673.6
6/17/2022 15:00,15 JUL 22 2800 P,165,4.03,CBOE,4.00x4.20,-0.02,50.45%,3673.6
6/17/2022 15:00,15 JUL 22 2800 P,165,4.03,CBOE,4.00x4.20,-0.02,50.45%,3673.6
6/17/2022 15:00,15 JUL 22 2800 P,165,4.03,CBOE,4.00x4.20,-0.02,50.45%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,"2,000",7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,15 JUL 22 3000 P,250,7.09,CBOE,7.20x7.50,-0.04,43.75%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,640,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 3000 P,80,24.52,CBOE,24.70x25.20,-0.08,39.08%,3673.6
6/17/2022 15:00,19 AUG 22 2600 P,155,10.29,CBOE,10.40x10.70,-0.03,48.97%,3673.6
